failure_type,query_id,query,product_id,relevance_score,ltr_rank,ltr_score,bm25_rank,tfidf_rank
relevant_below_top10,68,nautical platters,11733,2,110.0,-0.48920693922005837,75.0,75.0
relevant_below_top10,68,nautical platters,11734,2,111.0,-0.48920693922005837,76.0,76.0
relevant_below_top10,68,nautical platters,17347,1,112.0,-0.48920693922005837,102.0,102.0
relevant_below_top10,68,nautical platters,25486,2,113.0,-0.48920693922005837,132.0,132.0
relevant_below_top10,68,nautical platters,33917,2,114.0,-0.48920693922005837,167.0,167.0
relevant_below_top10,68,nautical platters,15608,1,115.0,-0.4939835935099659,87.0,87.0
relevant_below_top10,68,nautical platters,8193,2,116.0,-0.49481354093679797,61.0,61.0
relevant_below_top10,68,nautical platters,33935,2,117.0,-0.49481354093679797,169.0,169.0
relevant_below_top10,68,nautical platters,33937,2,118.0,-0.49481354093679797,171.0,171.0
relevant_below_top10,68,nautical platters,40744,2,119.0,-0.49481354093679797,189.0,189.0
relevant_below_top10,68,nautical platters,4396,1,120.0,-0.4970534869479629,50.0,50.0
relevant_below_top10,68,nautical platters,14301,1,121.0,-0.49893813188793984,84.0,84.0
relevant_below_top10,68,nautical platters,3727,2,122.0,-0.49930780179198364,47.0,47.0
relevant_below_top10,68,nautical platters,41410,2,123.0,-0.49930780179198364,196.0,196.0
relevant_below_top10,68,nautical platters,32537,2,125.0,-0.5035461771458213,158.0,158.0
relevant_below_top10,68,nautical platters,32539,2,126.0,-0.5096952708155564,160.0,160.0
relevant_below_top10,68,nautical platters,33934,1,127.0,-0.5640022620038319,168.0,168.0
relevant_below_top10,68,nautical platters,33936,1,128.0,-0.5640022620038319,170.0,170.0
relevant_below_top10,68,nautical platters,33938,2,129.0,-0.5640022620038319,172.0,172.0
relevant_below_top10,68,nautical platters,38049,1,130.0,-0.5686943974241123,178.0,178.0
relevant_below_top10,68,nautical platters,29053,2,131.0,-0.5741030455389582,146.0,146.0
relevant_below_top10,68,nautical platters,2165,2,132.0,-0.575119992066009,39.0,39.0
relevant_below_top10,68,nautical platters,29055,1,133.0,-0.5815269496253929,148.0,148.0
relevant_below_top10,68,nautical platters,17341,2,134.0,-0.605899224474695,96.0,96.0
relevant_below_top10,68,nautical platters,17344,1,135.0,-0.605899224474695,99.0,99.0
relevant_below_top10,68,nautical platters,26673,1,137.0,-0.666751943887318,138.0,138.0
relevant_below_top10,68,nautical platters,11736,1,139.0,-0.7076091706738697,23.0,14.0
relevant_below_top10,68,nautical platters,30271,1,141.0,-0.783221173132315,149.0,149.0
relevant_below_top10,68,nautical platters,28156,2,142.0,-0.7860123567543831,143.0,143.0
relevant_below_top10,68,nautical platters,24825,1,143.0,-0.7962310639985901,129.0,129.0
relevant_below_top10,68,nautical platters,41509,1,144.0,-0.8016248938891987,200.0,200.0
relevant_below_top10,68,nautical platters,9542,1,155.0,-0.8502734127216672,13.0,17.0
relevant_below_top10,68,nautical platters,4357,2,159.0,-0.8533840252842594,48.0,48.0
relevant_below_top10,68,nautical platters,4472,1,161.0,-0.8704167976749281,53.0,53.0
relevant_below_top10,68,nautical platters,36509,1,162.0,-0.8865832551574435,30.0,30.0
relevant_below_top10,68,nautical platters,9710,2,164.0,-1.181846289102553,64.0,64.0
relevant_below_top10,68,nautical platters,23102,2,165.0,-1.307359102779336,121.0,121.0
relevant_below_top10,68,nautical platters,17349,1,166.0,-1.3086474519967648,104.0,104.0
relevant_below_top10,68,nautical platters,40742,2,168.0,-1.318260722463417,187.0,187.0
relevant_below_top10,68,nautical platters,17342,1,169.0,-1.3184734942895484,97.0,97.0
relevant_below_top10,68,nautical platters,4358,1,170.0,-1.3200047761837164,49.0,49.0
relevant_below_top10,68,nautical platters,17340,1,171.0,-1.3266869552917535,95.0,95.0
relevant_below_top10,68,nautical platters,23098,2,173.0,-1.3296118041279053,117.0,117.0
relevant_below_top10,68,nautical platters,23100,2,174.0,-1.3296118041279053,119.0,119.0
relevant_below_top10,68,nautical platters,23101,1,175.0,-1.3296118041279053,120.0,120.0
relevant_below_top10,68,nautical platters,23103,1,176.0,-1.3296118041279053,122.0,122.0
relevant_below_top10,68,nautical platters,23104,1,177.0,-1.3296118041279053,123.0,123.0
relevant_below_top10,68,nautical platters,23105,1,178.0,-1.3296118041279053,124.0,124.0
relevant_below_top10,68,nautical platters,23106,2,179.0,-1.3296118041279053,125.0,125.0
relevant_below_top10,68,nautical platters,40743,2,180.0,-1.346120025528726,188.0,188.0
relevant_below_top10,68,nautical platters,23099,1,181.0,-1.347651307422894,118.0,118.0
relevant_below_top10,68,nautical platters,40747,1,182.0,-1.3545462583570624,192.0,192.0
relevant_below_top10,68,nautical platters,8578,1,183.0,-1.3668166311784884,62.0,62.0
relevant_below_top10,68,nautical platters,17343,1,184.0,-1.384856134473477,98.0,98.0
relevant_below_top10,68,nautical platters,17345,1,185.0,-1.384856134473477,100.0,100.0
relevant_below_top10,68,nautical platters,17346,1,186.0,-1.384856134473477,101.0,101.0
relevant_below_top10,68,nautical platters,26672,1,187.0,-1.3946759342437973,137.0,137.0
relevant_below_top10,68,nautical platters,40745,1,188.0,-1.412715437538786,190.0,190.0
relevant_below_top10,68,nautical platters,14302,1,195.0,-2.1651588819966046,85.0,85.0
relevant_below_top10,68,nautical platters,28153,1,196.0,-2.174746760046051,140.0,140.0
relevant_below_top10,68,nautical platters,30922,1,197.0,-2.1969994613946193,150.0,150.0
relevant_below_top10,68,nautical platters,21111,2,198.0,-2.1986081403431808,106.0,106.0
relevant_below_top10,68,nautical platters,30924,1,200.0,-2.215038964689608,152.0,152.0
relevant_below_top10,68,nautical platters,30925,1,201.0,-2.215038964689608,153.0,153.0
relevant_below_top10,68,nautical platters,41958,1,202.0,-2.2162174269966624,204.0,204.0
relevant_below_top10,68,nautical platters,38050,1,203.0,-2.220064236734409,179.0,179.0
relevant_below_top10,68,nautical platters,30923,1,204.0,-2.2208608416917492,151.0,151.0
relevant_below_top10,70,annex dresser,9009,1,11.0,0.03769253514594396,59.0,119.0
relevant_below_top10,70,annex dresser,40453,1,12.0,0.03664972174997002,190.0,93.0
relevant_below_top10,70,annex dresser,34085,1,13.0,0.03614948209518507,158.0,161.0
relevant_below_top10,70,annex dresser,8819,1,14.0,0.035819774323137966,47.0,111.0
relevant_below_top10,70,annex dresser,20367,1,15.0,0.035819774323137966,97.0,81.0
relevant_below_top10,70,annex dresser,24241,1,16.0,0.035819774323137966,108.0,47.0
relevant_below_top10,70,annex dresser,38106,1,17.0,0.035819774323137966,178.0,92.0
relevant_below_top10,70,annex dresser,27656,1,18.0,0.03531953466835302,139.0,58.0
relevant_below_top10,70,annex dresser,30947,1,19.0,0.03236474061710786,148.0,36.0
relevant_below_top10,70,annex dresser,23977,1,20.0,0.03216954902255586,107.0,139.0
relevant_below_top10,70,annex dresser,32249,1,21.0,0.03049197979430184,152.0,49.0
relevant_below_top10,70,annex dresser,6504,1,22.0,0.02966203236746979,41.0,107.0
relevant_below_top10,70,annex dresser,10745,1,23.0,0.02966203236746979,64.0,75.0
relevant_below_top10,70,annex dresser,3489,1,24.0,0.028139289612109,28.0,66.0
relevant_below_top10,70,annex dresser,37009,1,25.0,0.02427604767916447,176.0,170.0
relevant_below_top10,70,annex dresser,38848,1,26.0,0.02427604767916447,184.0,174.0
relevant_below_top10,70,annex dresser,22108,1,27.0,0.023775808024379525,101.0,135.0
relevant_below_top10,70,annex dresser,29076,1,28.0,0.023775808024379525,141.0,154.0
relevant_below_top10,70,annex dresser,8845,1,29.0,0.023446100252332413,48.0,112.0
relevant_below_top10,70,annex dresser,8959,1,30.0,0.023446100252332413,57.0,118.0
relevant_below_top10,70,annex dresser,20590,1,31.0,0.023446100252332413,99.0,134.0
relevant_below_top10,70,annex dresser,24975,1,32.0,0.023446100252332413,115.0,142.0
relevant_below_top10,70,annex dresser,25851,1,33.0,0.023446100252332413,120.0,145.0
relevant_below_top10,70,annex dresser,26251,1,34.0,0.023446100252332413,134.0,68.0
relevant_below_top10,70,annex dresser,38510,1,35.0,0.0041525741559617435,181.0,71.0
relevant_below_top10,70,annex dresser,20368,1,36.0,0.0033226267291296863,98.0,133.0
relevant_below_top10,70,annex dresser,34221,1,37.0,0.0033226267291296863,160.0,162.0
relevant_below_top10,70,annex dresser,34225,1,38.0,0.0033226267291296863,164.0,165.0
relevant_below_top10,70,annex dresser,6578,1,39.0,-0.0003012742483659978,42.0,38.0
relevant_below_top10,70,annex dresser,11351,1,40.0,-0.0021650005922464505,66.0,11.0
relevant_below_top10,70,annex dresser,22143,1,41.0,-0.002357110881878416,102.0,136.0
relevant_below_top10,70,annex dresser,16950,1,42.0,-0.002835115226538463,86.0,129.0
relevant_below_top10,70,annex dresser,30460,1,43.0,-0.004730111359469354,144.0,24.0
relevant_below_top10,70,annex dresser,34365,1,44.0,-0.004730111359469354,165.0,166.0
relevant_below_top10,70,annex dresser,34222,1,45.0,-0.005187805408731305,161.0,89.0
relevant_below_top10,70,annex dresser,8861,1,46.0,-0.0059782419307786005,50.0,51.0
relevant_below_top10,70,annex dresser,8906,1,47.0,-0.0059782419307786005,54.0,116.0
relevant_below_top10,70,annex dresser,13127,1,48.0,-0.0059782419307786005,69.0,123.0
relevant_below_top10,70,annex dresser,13139,1,49.0,-0.0059782419307786005,71.0,76.0
relevant_below_top10,70,annex dresser,13154,1,50.0,-0.0059782419307786005,72.0,53.0
relevant_below_top10,70,annex dresser,34224,1,51.0,-0.0059782419307786005,163.0,164.0
relevant_below_top10,70,annex dresser,37945,1,52.0,-0.0059782419307786005,177.0,171.0
relevant_below_top10,70,annex dresser,38317,1,53.0,-0.0059782419307786005,179.0,31.0
relevant_below_top10,70,annex dresser,66,1,54.0,-0.007521294981537487,16.0,72.0
relevant_below_top10,70,annex dresser,4340,1,55.0,-0.007521294981537487,31.0,22.0
relevant_below_top10,70,annex dresser,4741,1,56.0,-0.007521294981537487,33.0,104.0
relevant_below_top10,70,annex dresser,15541,1,57.0,-0.007521294981537487,76.0,45.0
relevant_below_top10,70,annex dresser,15782,1,58.0,-0.007521294981537487,77.0,125.0
relevant_below_top10,70,annex dresser,15784,1,59.0,-0.007521294981537487,78.0,55.0
relevant_below_top10,70,annex dresser,15785,1,60.0,-0.007521294981537487,79.0,56.0
relevant_below_top10,70,annex dresser,15787,1,61.0,-0.007521294981537487,81.0,127.0
relevant_below_top10,70,annex dresser,16943,1,62.0,-0.007521294981537487,85.0,44.0
relevant_below_top10,70,annex dresser,24591,1,63.0,-0.007521294981537487,111.0,20.0
relevant_below_top10,70,annex dresser,24824,1,64.0,-0.007521294981537487,114.0,82.0
relevant_below_top10,70,annex dresser,25750,1,65.0,-0.007521294981537487,119.0,144.0
relevant_below_top10,70,annex dresser,27376,1,66.0,-0.007521294981537487,135.0,86.0
relevant_below_top10,70,annex dresser,28720,1,67.0,-0.007521294981537487,140.0,88.0
relevant_below_top10,70,annex dresser,34637,1,68.0,-0.007521294981537487,168.0,64.0
relevant_below_top10,70,annex dresser,38498,1,69.0,-0.007521294981537487,180.0,34.0
relevant_below_top10,70,annex dresser,38697,1,70.0,-0.007521294981537487,182.0,172.0
relevant_below_top10,70,annex dresser,2788,1,71.0,-0.008351242408369545,26.0,99.0
relevant_below_top10,70,annex dresser,6223,1,72.0,-0.008351242408369545,40.0,73.0
relevant_below_top10,70,annex dresser,6909,1,73.0,-0.008351242408369545,43.0,108.0
relevant_below_top10,70,annex dresser,8912,1,74.0,-0.008351242408369545,55.0,117.0
relevant_below_top10,70,annex dresser,13126,1,75.0,-0.008351242408369545,68.0,62.0
relevant_below_top10,70,annex dresser,15786,1,76.0,-0.008351242408369545,80.0,126.0
relevant_below_top10,70,annex dresser,26013,1,77.0,-0.008351242408369545,126.0,149.0
relevant_below_top10,70,annex dresser,26018,1,78.0,-0.008351242408369545,9.0,150.0
relevant_below_top10,70,annex dresser,26022,1,79.0,-0.008351242408369545,127.0,85.0
relevant_below_top10,70,annex dresser,26023,1,80.0,-0.008351242408369545,128.0,151.0
relevant_below_top10,70,annex dresser,26024,1,81.0,-0.008351242408369545,129.0,152.0
relevant_below_top10,70,annex dresser,26025,1,82.0,-0.008351242408369545,130.0,153.0
relevant_below_top10,70,annex dresser,26037,1,83.0,-0.008351242408369545,131.0,57.0
relevant_below_top10,70,annex dresser,34223,1,84.0,-0.009051047341675842,162.0,163.0
relevant_below_top10,70,annex dresser,13637,1,85.0,-0.010515599937567427,73.0,27.0
relevant_below_top10,70,annex dresser,9619,1,86.0,-0.010695743025505534,60.0,9.0
relevant_below_top10,70,annex dresser,22815,1,87.0,-0.01077172780661599,8.0,94.0
relevant_below_top10,70,annex dresser,24290,1,88.0,-0.011306036459614723,110.0,140.0
relevant_below_top10,70,annex dresser,10038,1,89.0,-0.013048433207698369,61.0,10.0
relevant_below_top10,70,annex dresser,32631,1,90.0,-0.013048433207698369,153.0,12.0
relevant_below_top10,70,annex dresser,8233,1,91.0,-0.01365872664180762,6.0,109.0
relevant_below_top10,70,annex dresser,17438,1,92.0,-0.01365872664180762,91.0,130.0
relevant_below_top10,70,annex dresser,17439,1,93.0,-0.01365872664180762,92.0,131.0
relevant_below_top10,70,annex dresser,17505,1,94.0,-0.013679036937205666,93.0,16.0
relevant_below_top10,70,annex dresser,8862,1,95.0,-0.014508984364037721,51.0,52.0
relevant_below_top10,70,annex dresser,11353,1,96.0,-0.014508984364037721,67.0,122.0
relevant_below_top10,70,annex dresser,32815,1,97.0,-0.014508984364037721,154.0,159.0
relevant_below_top10,70,annex dresser,23633,1,98.0,-0.014710197944095197,104.0,137.0
relevant_below_top10,70,annex dresser,24686,1,99.0,-0.01603172711939856,113.0,141.0
relevant_below_top10,70,annex dresser,34375,1,100.0,-0.01603172711939856,167.0,90.0
relevant_below_top10,70,annex dresser,38776,1,101.0,-0.01603172711939856,183.0,173.0
relevant_below_top10,70,annex dresser,40490,1,102.0,-0.01603172711939856,192.0,50.0
relevant_below_top10,70,annex dresser,8891,1,103.0,-0.018351916001584177,52.0,114.0
relevant_below_top10,70,annex dresser,36819,1,104.0,-0.018351916001584177,173.0,167.0
relevant_below_top10,70,annex dresser,36823,1,105.0,-0.018351916001584177,174.0,168.0
relevant_below_top10,70,annex dresser,3870,1,106.0,-0.01989496905234306,29.0,101.0
relevant_below_top10,70,annex dresser,4740,1,107.0,-0.01989496905234306,32.0,103.0
relevant_below_top10,70,annex dresser,10040,1,108.0,-0.01989496905234306,62.0,120.0
relevant_below_top10,70,annex dresser,11231,1,109.0,-0.01989496905234306,65.0,61.0
relevant_below_top10,70,annex dresser,15825,1,110.0,-0.01989496905234306,82.0,78.0
relevant_below_top10,70,annex dresser,34370,1,111.0,-0.01989496905234306,166.0,70.0
relevant_below_top10,70,annex dresser,36484,1,112.0,-0.01989496905234306,172.0,91.0
relevant_below_top10,70,annex dresser,41222,1,113.0,-0.01989496905234306,194.0,35.0
relevant_below_top10,70,annex dresser,40461,1,114.0,-0.020433792277400824,191.0,43.0
relevant_below_top10,70,annex dresser,1134,1,115.0,-0.020724916479175112,22.0,96.0
relevant_below_top10,70,annex dresser,26005,1,116.0,-0.020724916479175112,122.0,146.0
relevant_below_top10,70,annex dresser,26042,1,117.0,-0.020724916479175112,132.0,41.0
relevant_below_top10,70,annex dresser,32248,1,118.0,-0.022189469075066737,151.0,158.0
relevant_below_top10,70,annex dresser,25256,1,119.0,-0.023019416501898794,117.0,143.0
relevant_below_top10,70,annex dresser,1776,1,120.0,-0.02668734719991133,23.0,28.0
relevant_below_top10,70,annex dresser,25010,1,121.0,-0.02705991089110152,116.0,26.0
relevant_below_top10,70,annex dresser,8468,1,122.0,-0.028405401190204117,45.0,110.0
relevant_below_top10,70,annex dresser,21566,1,123.0,-0.028405401190204117,100.0,46.0
relevant_below_top10,70,annex dresser,40396,1,124.0,-0.028405401190204117,187.0,65.0
relevant_below_top10,70,annex dresser,34207,1,125.0,-0.037517968219958,159.0,69.0
relevant_below_top10,70,annex dresser,30503,1,126.0,-0.07886486958056463,145.0,156.0
relevant_below_top10,70,annex dresser,25706,1,127.0,-0.07933567066325126,118.0,30.0
relevant_below_top10,70,annex dresser,37,1,128.0,-0.08251509488114674,15.0,13.0
relevant_below_top10,70,annex dresser,5608,1,129.0,-0.08251509488114674,36.0,105.0
relevant_below_top10,70,annex dresser,40449,1,130.0,-0.11860758050317924,189.0,176.0
relevant_below_top10,70,annex dresser,5611,1,131.0,-0.1189372882752264,37.0,106.0
relevant_below_top10,70,annex dresser,5613,1,132.0,-0.1189372882752264,38.0,14.0
relevant_below_top10,70,annex dresser,17591,1,133.0,-0.1189372882752264,94.0,132.0
relevant_below_top10,70,annex dresser,29823,1,134.0,-0.12661777298625537,142.0,155.0
relevant_below_top10,70,annex dresser,17419,1,135.0,-0.15143443586923466,90.0,79.0
relevant_below_top10,70,annex dresser,23772,1,136.0,-0.1550583368467303,105.0,19.0
relevant_below_top10,70,annex dresser,17333,1,137.0,-0.1607353045291429,88.0,67.0
relevant_below_top10,70,annex dresser,4256,1,138.0,-0.16227835757990178,30.0,102.0
relevant_below_top10,70,annex dresser,5474,1,139.0,-0.16227835757990178,34.0,59.0
relevant_below_top10,70,annex dresser,8957,1,140.0,-0.16227835757990178,56.0,39.0
relevant_below_top10,70,annex dresser,14327,1,141.0,-0.16227835757990178,75.0,54.0
relevant_below_top10,70,annex dresser,16857,1,142.0,-0.16227835757990178,84.0,128.0
relevant_below_top10,70,annex dresser,17598,1,143.0,-0.16227835757990178,95.0,40.0
relevant_below_top10,70,annex dresser,18082,1,144.0,-0.16227835757990178,96.0,80.0
relevant_below_top10,70,annex dresser,36251,1,145.0,-0.16227835757990178,171.0,33.0
relevant_below_top10,70,annex dresser,39324,1,146.0,-0.16227835757990178,185.0,15.0
relevant_below_top10,70,annex dresser,40444,1,147.0,-0.16227835757990178,188.0,21.0
relevant_below_top10,70,annex dresser,41572,1,148.0,-0.16227835757990178,195.0,177.0
relevant_below_top10,70,annex dresser,2783,1,149.0,-0.16310830500673384,25.0,98.0
relevant_below_top10,70,annex dresser,26010,1,150.0,-0.16310830500673384,125.0,148.0
relevant_below_top10,70,annex dresser,27649,1,151.0,-0.16310830500673384,138.0,87.0
relevant_below_top10,70,annex dresser,16840,1,152.0,-0.1707887897177627,83.0,32.0
relevant_below_top10,70,annex dresser,26051,1,153.0,-0.17161873714459477,133.0,48.0
relevant_below_top10,70,annex dresser,29991,1,154.0,-0.17161873714459477,143.0,42.0
relevant_below_top10,70,annex dresser,4442,1,155.0,-0.2501683875898417,231.0,196.0
relevant_below_top10,70,annex dresser,30848,1,156.0,-0.27095490367903385,146.0,18.0
relevant_below_top10,70,annex dresser,40384,1,157.0,-0.27128461145108107,186.0,175.0
relevant_below_top10,70,annex dresser,30462,1,158.0,-0.2830417818827132,10.0,254.0
relevant_below_top10,70,annex dresser,37008,1,159.0,-0.3122526802781659,175.0,169.0
relevant_below_top10,70,annex dresser,9008,1,160.0,-0.31308262770499795,58.0,74.0
relevant_below_top10,70,annex dresser,13138,1,161.0,-0.31308262770499795,70.0,124.0
relevant_below_top10,70,annex dresser,7518,1,162.0,-0.31462568075575686,44.0,60.0
relevant_below_top10,70,annex dresser,10260,1,163.0,-0.31545562818258893,63.0,121.0
relevant_below_top10,70,annex dresser,26002,1,164.0,-0.31545562818258893,121.0,83.0
relevant_below_top10,70,annex dresser,32233,1,165.0,-0.31545562818258893,150.0,63.0
relevant_below_top10,70,annex dresser,5948,1,166.0,-0.3218867501624422,249.0,211.0
relevant_below_top10,70,annex dresser,35422,1,167.0,-0.3218867501624422,170.0,210.0
relevant_below_top10,70,annex dresser,24243,1,169.0,-0.3560197535377821,109.0,395.0
relevant_below_top10,70,annex dresser,34220,1,170.0,-0.3668503745578287,389.0,409.0
relevant_below_top10,70,annex dresser,9997,1,171.0,-0.38980842495363455,7.0,194.0
relevant_below_top10,70,annex dresser,34368,1,172.0,-0.4094200500642792,390.0,17.0
relevant_below_top10,70,annex dresser,40378,1,173.0,-0.4273554206844626,12.0,181.0
relevant_below_top10,70,annex dresser,245,1,174.0,-0.44224690543033435,17.0,95.0
relevant_below_top10,70,annex dresser,22092,1,175.0,-0.44273825171808484,330.0,235.0
relevant_below_top10,70,annex dresser,27647,1,176.0,-0.44913263792995667,136.0,371.0
relevant_below_top10,70,annex dresser,17109,1,177.0,-0.4512486838559459,301.0,227.0
relevant_below_top10,70,annex dresser,8893,1,178.0,-0.4515477740902426,53.0,115.0
relevant_below_top10,70,annex dresser,33496,1,179.0,-0.4515477740902426,155.0,160.0
relevant_below_top10,70,annex dresser,2597,1,180.0,-0.4530908271410015,24.0,97.0
relevant_below_top10,70,annex dresser,13745,1,181.0,-0.4530908271410015,74.0,77.0
relevant_below_top10,70,annex dresser,17189,1,182.0,-0.4530908271410015,87.0,29.0
relevant_below_top10,70,annex dresser,31568,1,183.0,-0.4530908271410015,149.0,157.0
relevant_below_top10,70,annex dresser,33123,1,184.0,-0.4530908271410015,381.0,37.0
relevant_below_top10,70,annex dresser,40683,1,185.0,-0.4530908271410015,193.0,23.0
relevant_below_top10,70,annex dresser,2789,1,186.0,-0.4539207745678336,27.0,100.0
relevant_below_top10,70,annex dresser,26007,1,187.0,-0.4539207745678336,123.0,147.0
relevant_below_top10,70,annex dresser,26008,1,188.0,-0.4539207745678336,124.0,84.0
relevant_below_top10,70,annex dresser,17067,1,189.0,-0.480252281993146,300.0,182.0
relevant_below_top10,70,annex dresser,17057,1,190.0,-0.48157381116844933,298.0,179.0
relevant_below_top10,70,annex dresser,35213,1,191.0,-0.48157381116844933,412.0,183.0
relevant_below_top10,70,annex dresser,35210,1,192.0,-0.48235348151261553,410.0,383.0
relevant_below_top10,70,annex dresser,16568,1,193.0,-0.4900842433063104,292.0,186.0
relevant_below_top10,70,annex dresser,16569,1,194.0,-0.4900842433063104,293.0,187.0
relevant_below_top10,70,annex dresser,35157,1,195.0,-0.5007398633868231,404.0,178.0
relevant_below_top10,70,annex dresser,23869,1,196.0,-0.6236546683445843,342.0,246.0
relevant_below_top10,70,annex dresser,42711,1,197.0,-0.6321651004824455,442.0,195.0
relevant_below_top10,70,annex dresser,6577,1,198.0,-0.6716487444640683,255.0,226.0
relevant_below_top10,70,annex dresser,1245,1,199.0,-0.6722058303437861,217.0,230.0
relevant_below_top10,70,annex dresser,1487,1,200.0,-0.6722058303437861,218.0,238.0
relevant_below_top10,70,annex dresser,4790,1,201.0,-0.6722058303437861,233.0,261.0
relevant_below_top10,70,annex dresser,14912,1,202.0,-0.6722058303437861,288.0,349.0
relevant_below_top10,70,annex dresser,33107,1,203.0,-0.6722058303437861,377.0,319.0
relevant_below_top10,70,annex dresser,4940,1,204.0,-0.6730357777706182,237.0,343.0
relevant_below_top10,70,annex dresser,8814,1,205.0,-0.6730357777706182,267.0,307.0
relevant_below_top10,70,annex dresser,10746,1,206.0,-0.6730357777706182,281.0,310.0
relevant_below_top10,70,annex dresser,37343,1,207.0,-0.6730357777706182,421.0,365.0
relevant_below_top10,70,annex dresser,38866,1,208.0,-0.6730357777706182,432.0,367.0
relevant_below_top10,70,annex dresser,8336,1,209.0,-0.6807162624816473,265.0,262.0
relevant_below_top10,70,annex dresser,29975,1,210.0,-0.6807162624816473,368.0,273.0
relevant_below_top10,70,annex dresser,10720,1,211.0,-0.6862966730914615,280.0,418.0
relevant_below_top10,70,annex dresser,22146,1,212.0,-0.6881303164009859,335.0,370.0
relevant_below_top10,70,annex dresser,17059,1,213.0,-0.6887714828816459,299.0,190.0
relevant_below_top10,70,annex dresser,4865,1,214.0,-0.689990328636718,235.0,239.0
relevant_below_top10,70,annex dresser,11232,1,215.0,-0.689990328636718,282.0,241.0
relevant_below_top10,70,annex dresser,21680,1,216.0,-0.689990328636718,322.0,192.0
relevant_below_top10,70,annex dresser,26082,1,217.0,-0.689990328636718,354.0,218.0
relevant_below_top10,70,annex dresser,35540,1,218.0,-0.689990328636718,415.0,299.0
relevant_below_top10,70,annex dresser,6575,1,219.0,-0.6954546725722237,253.0,305.0
relevant_below_top10,70,annex dresser,38860,1,220.0,-0.6985007607745792,431.0,300.0
relevant_below_top10,70,annex dresser,28105,1,221.0,-0.7045522459518962,361.0,317.0
relevant_below_top10,70,annex dresser,4797,1,222.0,-0.7047029779377945,234.0,247.0
relevant_below_top10,70,annex dresser,8820,1,223.0,-0.7047029779377945,268.0,290.0
relevant_below_top10,70,annex dresser,21756,1,224.0,-0.7060952990026551,327.0,265.0
relevant_below_top10,70,annex dresser,29321,1,225.0,-0.7060952990026551,365.0,295.0
relevant_below_top10,70,annex dresser,35127,1,226.0,-0.7060952990026551,400.0,277.0
relevant_below_top10,70,annex dresser,35158,1,227.0,-0.708712257148529,405.0,222.0
relevant_below_top10,70,annex dresser,35408,1,228.0,-0.708712257148529,413.0,326.0
relevant_below_top10,70,annex dresser,17738,1,229.0,-0.710405488215642,313.0,313.0
relevant_below_top10,70,annex dresser,1074,1,230.0,-0.711235435642474,214.0,257.0
relevant_below_top10,70,annex dresser,13128,1,231.0,-0.711235435642474,283.0,331.0
relevant_below_top10,70,annex dresser,816,1,232.0,-0.7127784886932329,198.0,255.0
relevant_below_top10,70,annex dresser,1893,1,233.0,-0.7127784886932329,222.0,189.0
relevant_below_top10,70,annex dresser,4487,1,234.0,-0.7127784886932329,232.0,303.0
relevant_below_top10,70,annex dresser,5477,1,235.0,-0.7127784886932329,245.0,248.0
relevant_below_top10,70,annex dresser,5479,1,236.0,-0.7127784886932329,246.0,304.0
relevant_below_top10,70,annex dresser,6579,1,237.0,-0.7127784886932329,256.0,223.0
relevant_below_top10,70,annex dresser,7303,1,238.0,-0.7127784886932329,260.0,249.0
relevant_below_top10,70,annex dresser,9208,1,239.0,-0.7127784886932329,270.0,231.0
relevant_below_top10,70,annex dresser,9209,1,240.0,-0.7127784886932329,271.0,232.0
relevant_below_top10,70,annex dresser,9615,1,241.0,-0.7127784886932329,274.0,217.0
relevant_below_top10,70,annex dresser,14109,1,242.0,-0.7127784886932329,285.0,291.0
relevant_below_top10,70,annex dresser,16607,1,243.0,-0.7127784886932329,294.0,263.0
relevant_below_top10,70,annex dresser,16631,1,244.0,-0.7127784886932329,295.0,293.0
relevant_below_top10,70,annex dresser,16907,1,245.0,-0.7127784886932329,296.0,242.0
relevant_below_top10,70,annex dresser,17159,1,246.0,-0.7127784886932329,304.0,206.0
relevant_below_top10,70,annex dresser,17160,1,247.0,-0.7127784886932329,305.0,207.0
relevant_below_top10,70,annex dresser,17396,1,248.0,-0.7127784886932329,308.0,250.0
relevant_below_top10,70,annex dresser,18879,1,249.0,-0.7127784886932329,315.0,314.0
relevant_below_top10,70,annex dresser,21598,1,250.0,-0.7127784886932329,318.0,233.0
relevant_below_top10,70,annex dresser,22122,1,251.0,-0.7127784886932329,333.0,224.0
relevant_below_top10,70,annex dresser,23641,1,252.0,-0.7127784886932329,340.0,266.0
relevant_below_top10,70,annex dresser,23815,1,253.0,-0.7127784886932329,341.0,315.0
relevant_below_top10,70,annex dresser,24537,1,254.0,-0.7127784886932329,343.0,267.0
relevant_below_top10,70,annex dresser,24592,1,255.0,-0.7127784886932329,344.0,198.0
relevant_below_top10,70,annex dresser,24626,1,256.0,-0.7127784886932329,345.0,268.0
relevant_below_top10,70,annex dresser,26083,1,257.0,-0.7127784886932329,355.0,270.0
relevant_below_top10,70,annex dresser,29335,1,258.0,-0.7127784886932329,366.0,296.0
relevant_below_top10,70,annex dresser,32216,1,259.0,-0.7127784886932329,374.0,297.0
relevant_below_top10,70,annex dresser,34409,1,260.0,-0.7127784886932329,392.0,322.0
relevant_below_top10,70,annex dresser,35153,1,261.0,-0.7127784886932329,403.0,278.0
relevant_below_top10,70,annex dresser,35196,1,262.0,-0.7127784886932329,409.0,200.0
